Timestamp (minutes),Chunk Size
27.02727508544922,2494
27.02727508544922,2494
27.02727508544922,2494
27.027481079101562,46
27.028536081314087,2494
27.028536081314087,2494
27.02872896194458,46
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03309392929077,2494
27.03349208831787,46
27.033600091934204,46
27.03373694419861,46
27.033726930618286,2494
27.033726930618286,2494
27.033726930618286,2494
27.033726930618286,2494
27.033726930618286,2494
27.033726930618286,2310
27.033726930618286,2480
27.033726930618286,2494
27.033726930618286,2494
27.033726930618286,2494
27.033726930618286,2494
27.033726930618286,2494
27.033726930618286,2494
27.033726930618286,2494
27.033726930618286,2494
27.033726930618286,2494
27.033726930618286,2494
27.033726930618286,2494
27.033726930618286,2494
